pmid	annotator	subject_uri	subject_label	predicate	object_uri	object_label
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C80022	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C33969	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C33969	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C14240	animal
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12382	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C16258	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C33969	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12615	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	interact	http://purl.obolibrary.org/obo/NCIT_C68804	chemical
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C34373	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C189005	DDF
38860943	expert_10	https://uts.nlm.nih.gov/uts/umls/concept/C1412299	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12615	anatomical location
38860943	expert_10	http://id.nlm.nih.gov/mesh/D045856	bacteria	located in	http://purl.obolibrary.org/obo/NCIT_C14240	animal
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	impact	http://id.nlm.nih.gov/mesh/D045856	bacteria
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C93144	dietary supplement	impact	http://id.nlm.nih.gov/mesh/D045856	bacteria
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C20464	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C14240	animal
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C93144	dietary supplement	administered	http://purl.obolibrary.org/obo/NCIT_C14240	animal
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C33969	anatomical location
38860943	expert_10	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	administered	http://purl.obolibrary.org/obo/NCIT_C14240	animal


37074710	expert_10	http://purl.obolibrary.org/obo/CHEBI_15361	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_25212	chemical
37074710	expert_10	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C63374	chemical
37074710	expert_10	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_25212	chemical
37074710	expert_10	http://purl.obolibrary.org/obo/NCIT_C63374	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_25212	chemical
37074710	expert_10	http://id.nlm.nih.gov/mesh/D020560	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37074710	expert_10	http://id.nlm.nih.gov/mesh/D001439	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37074710	expert_10	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0005141	DDF
37074710	expert_10	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_15361	chemical
37074710	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_976	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37074710	expert_10	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C2991	DDF
37074710	expert_10	http://purl.obolibrary.org/obo/CHEBI_15361	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C25190	human
37074710	expert_10	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	target	http://purl.obolibrary.org/obo/NCIT_C25190	human
37074710	expert_10	http://id.nlm.nih.gov/mesh/D000068016	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome


36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_848	bacteria
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://id.nlm.nih.gov/mesh/D000068536	bacteria
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C944	dietary supplement	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C14329	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
36093178	expert_10	http://purl.obolibrary.org/obo/CHEBI_33709	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_747582	bacteria
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_976	bacteria
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://purl.obolibrary.org/obo/NCIT_C14329	microbiome
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C4786	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
36093178	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://id.nlm.nih.gov/mesh/D020560	bacteria


35328673	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C92200	DDF
35328673	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
35328673	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C3137	DDF


40258729	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1906662	bacteria
40258729	expert_10	http://purl.obolibrary.org/obo/NCIT_C17741	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
40258729	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
40258729	expert_10	https://uts.nlm.nih.gov/uts/umls/concept/C5578082	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
40258729	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
40258729	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_204037	bacteria


35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	interact	http://purl.obolibrary.org/obo/NCIT_C99488	chemical
35833267	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C4786	DDF
35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C17557	DDF
35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	change expression	http://purl.obolibrary.org/obo/NCIT_C28537	gene
35833267	expert_10	http://purl.obolibrary.org/obo/CHEBI_17230	chemical	administered	http://id.nlm.nih.gov/mesh/D017207	animal
35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	change expression	http://purl.obolibrary.org/obo/NCIT_C112893	gene
35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_64647	chemical
35833267	expert_10	http://purl.obolibrary.org/obo/CHEBI_64647	chemical	located in	http://purl.obolibrary.org/obo/OMIT_0017164	anatomical location
35833267	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	interact	http://id.nlm.nih.gov/mesh/C548912	chemical
35833267	expert_10	http://id.nlm.nih.gov/mesh/C548912	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
35833267	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://id.nlm.nih.gov/mesh/D017207	animal
35833267	expert_10	http://purl.obolibrary.org/obo/NCIT_C99488	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12444	anatomical location


40501283	expert_10	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	produced by	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
40501283	expert_10	http://purl.obolibrary.org/obo/CHEBI_25212	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C14225	human
40501283	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
40501283	expert_10	http://purl.obolibrary.org/obo/CHEBI_31011	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C14225	human
40501283	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://purl.obolibrary.org/obo/NCIT_C25190	human


33829410	expert_10	http://snomed.info/id/1149492007	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
33829410	expert_10	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12438	anatomical location
33829410	expert_10	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
33829410	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	influence	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
33829410	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C117277	DDF
33829410	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3006	DDF
33829410	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3367	DDF
33829410	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome
33829410	expert_10	http://purl.obolibrary.org/obo/NCIT_C20495	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C25233	anatomical location
33829410	expert_10	http://snomed.info/id/1149492007	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria
33829410	expert_10	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3006	DDF


34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C92196	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_50211	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C16554	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C20445	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C18106	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://snomed.info/id/412631008	chemical
34790112	expert_10	http://snomed.info/id/412631008	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C16554	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	change abundance	http://purl.obolibrary.org/obo/NCIT_C76352	bacteria
34790112	expert_10	http://purl.obolibrary.org/obo/CHEBI_64645	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C3367	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
34790112	expert_10	http://purl.obolibrary.org/obo/CHEBI_64645	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C3367	DDF
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C18106	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C20445	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_64645	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_16865	chemical
34790112	expert_10	http://purl.obolibrary.org/obo/NCIT_C85220	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C92196	DDF


38638559	expert_10	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C25190	human
38638559	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	located in	http://purl.obolibrary.org/obo/NCIT_C25190	human
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C1505	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_119852	bacteria
38638559	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_853	bacteria	located in	http://purl.obolibrary.org/obo/NCIT_C3243	human
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	target	http://purl.obolibrary.org/obo/NCIT_C25190	human
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria
38638559	expert_10	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
38638559	expert_10	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C1505	dietary supplement	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C1505	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria
38638559	expert_10	http://id.nlm.nih.gov/mesh/D018720	bacteria	located in	http://purl.obolibrary.org/obo/NCIT_C3243	human
38638559	expert_10	http://purl.obolibrary.org/obo/NCIT_C1505	dietary supplement	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF


37175797	expert_10	http://purl.obolibrary.org/obo/NCIT_C34525	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
37175797	expert_10	http://purl.obolibrary.org/obo/NCIT_C3390	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C4786	DDF
37175797	expert_10	http://purl.obolibrary.org/obo/NCIT_C3390	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C116921	DDF


35076339	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_126418	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
35076339	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_126418	dietary supplement	administered	http://purl.obolibrary.org/obo/NCIT_C160998	animal
35076339	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://id.nlm.nih.gov/mesh/D001439	bacteria
35076339	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://id.nlm.nih.gov/mesh/D056546	bacteria
35076339	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_346985	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C78444	DDF
35076339	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	change abundance	http://id.nlm.nih.gov/mesh/D000068016	bacteria
35076339	expert_10	http://id.nlm.nih.gov/mesh/D059305	food	administered	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35076339	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_126418	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C78444	DDF
35076339	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_346985	dietary supplement	administered	http://purl.obolibrary.org/obo/NCIT_C160998	animal
35076339	expert_10	http://purl.obolibrary.org/obo/CHEBI_64645	chemical	administered	http://purl.obolibrary.org/obo/NCIT_C160998	animal


39402637	expert_10	http://purl.obolibrary.org/obo/NCIT_C13234	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C28143	human
39402637	expert_10	http://purl.obolibrary.org/obo/NCIT_C13234	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39402637	expert_10	http://purl.obolibrary.org/obo/NCIT_C75652	chemical	part of	http://id.nlm.nih.gov/mesh/D016874	chemical
39402637	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	interact	http://purl.obolibrary.org/obo/CHEBI_64645	chemical
39402637	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	interact	http://id.nlm.nih.gov/mesh/D016874	chemical
39402637	expert_10	http://purl.obolibrary.org/obo/CHEBI_64645	chemical	part of	http://purl.obolibrary.org/obo/NCIT_C13234	chemical


35272549	expert_10	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_25212	chemical
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C6013326	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C34373	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C6013326	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C3283	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C3235	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C6013326	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C46083	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C6013326	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C6013326	DDF
35272549	expert_10	http://purl.obolibrary.org/obo/CHEBI_33709	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_25212	chemical
35272549	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_239935	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
35272549	expert_10	http://purl.obolibrary.org/obo/NCIT_C2985	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C3235	DDF


39346576	expert_10	http://purl.obolibrary.org/obo/NCIT_C28600	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_1506577	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_46205	bacteria
39346576	expert_10	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
39346576	expert_10	http://snomed.info/id/1149492007	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
39346576	expert_10	http://purl.obolibrary.org/obo/NCIT_C93210	DDF	affect	http://snomed.info/id/1149492007	DDF
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_28100	bacteria
39346576	expert_10	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_990719	bacteria
39346576	expert_10	http://purl.obolibrary.org/obo/CHEBI_52998	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/NCIT_C19285	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_2	bacteria
39346576	expert_10	http://id.nlm.nih.gov/mesh/D018793	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/NCIT_C20482	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_508458	bacteria
39346576	expert_10	http://purl.obolibrary.org/obo/NCIT_C28608	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
39346576	expert_10	http://purl.obolibrary.org/obo/NCBITaxon_191303	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
39346576	expert_10	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria
39346576	expert_10	http://id.nlm.nih.gov/mesh/D001439	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome


35054427	expert_10	http://id.nlm.nih.gov/mesh/D018988	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C12393	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/CHEBI_29016	chemical	administered	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C93019	bacteria	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/CHEBI_29016	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	strike	http://w3id.org/hereditary/ontology/gutbrain/resource/H000198	anatomical location
35054427	expert_10	http://purl.obolibrary.org/obo/CHEBI_39434	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C12392	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/CHEBI_39434	chemical	administered	http://purl.obolibrary.org/obo/NCIT_C45247	animal
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12392	anatomical location
35054427	expert_10	http://id.nlm.nih.gov/mesh/D018988	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12393	anatomical location
35054427	expert_10	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12393	anatomical location


40218866	expert_10	http://purl.obolibrary.org/obo/NCIT_C67080	chemical	administered	http://purl.obolibrary.org/obo/NCIT_C45247	animal
