pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
38860943	expert_10	1632	1639	abstract	Butyrate	chemical	interact	1699	1703	abstract	TDP43	chemical
38860943	expert_10	1632	1639	abstract	Butyrate	chemical	interact	1720	1724	abstract	α-SMA	chemical
38860943	expert_10	1632	1639	abstract	Butyrate	chemical	change expression	1727	1730	abstract	ZO-1	gene
38860943	expert_10	1632	1639	abstract	Butyrate	chemical	change expression	1737	1745	abstract	Claudin-5	gene
38860943	expert_10	1644	1653	abstract	probiotics	dietary supplement	change expression	1727	1730	abstract	ZO-1	gene
38860943	expert_10	1644	1653	abstract	probiotics	dietary supplement	change expression	1737	1745	abstract	Claudin-5	gene
38860943	expert_10	1693	1696	abstract	GFAP	chemical	located in	1754	1758	abstract	colon	anatomical location
38860943	expert_10	1693	1696	abstract	GFAP	chemical	located in	1761	1771	abstract	spinal cord	anatomical location
38860943	expert_10	1699	1703	abstract	TDP43	chemical	located in	1754	1758	abstract	colon	anatomical location
38860943	expert_10	1699	1703	abstract	TDP43	chemical	located in	1761	1771	abstract	spinal cord	anatomical location
38860943	expert_10	1720	1724	abstract	α-SMA	chemical	located in	1754	1758	abstract	colon	anatomical location
38860943	expert_10	1720	1724	abstract	α-SMA	chemical	located in	1761	1771	abstract	spinal cord	anatomical location
38860943	expert_10	1720	1724	abstract	α-SMA	chemical	located in	1778	1782	abstract	brain	anatomical location
38860943	expert_10	1791	1798	abstract	butyrate	chemical	impact	1876	1900	abstract	Butyrivibrio fibrisolvens	bacteria
38860943	expert_10	1791	1798	abstract	butyrate	chemical	interact	1919	1940	abstract	inflammatory cytokines	chemical
38860943	expert_10	1803	1812	abstract	probiotics	dietary supplement	impact	1876	1900	abstract	Butyrivibrio fibrisolvens	bacteria
38860943	expert_10	1919	1940	abstract	inflammatory cytokines	chemical	located in	1945	1954	abstract	TDP43 mice	animal


37074710	expert_10	178	187	abstract	depression	DDF	is a	152	167	abstract	complex diseases	DDF
37074710	expert_10	823	825	abstract	MDD	DDF	target	806	816	abstract	individuals	human
37074710	expert_10	1403	1414	abstract	lifetime MDD	DDF	target	1381	1396	abstract	6811 individuals	human
37074710	expert_10	1483	1495	abstract	recurrent MDD	DDF	target	1461	1476	abstract	4370 individuals	human
37074710	expert_10	1556	1567	abstract	lifetime MDD	DDF	target	1539	1549	abstract	Individuals	human
37074710	expert_10	1738	1740	abstract	MDD	DDF	interact	1755	1769	abstract	124 metabolites	chemical
37074710	expert_10	1924	1930	abstract	citrate	chemical	part of	1846	1859	abstract	49 metabolites	chemical
37074710	expert_10	1936	1943	abstract	pyruvate	chemical	part of	1846	1859	abstract	49 metabolites	chemical
37074710	expert_10	2027	2034	abstract	pyruvate	chemical	located in	2101	2111	abstract	individuals	human
37074710	expert_10	2118	2120	abstract	MDD	DDF	interact	1947	1953	abstract	Citrate	chemical
37074710	expert_10	2118	2120	abstract	MDD	DDF	interact	2027	2034	abstract	pyruvate	chemical
37074710	expert_10	2118	2120	abstract	MDD	DDF	target	2101	2111	abstract	individuals	human
37074710	expert_10	2280	2292	abstract	Clostridiales	bacteria	part of	2242	2255	abstract	gut microbiota	microbiome
37074710	expert_10	2308	2336	abstract	Proteobacteria/Pseudomonadota	bacteria	part of	2242	2255	abstract	gut microbiota	microbiome
37074710	expert_10	2342	2354	abstract	Bacteroidetes	bacteria	part of	2242	2255	abstract	gut microbiota	microbiome
37074710	expert_10	2356	2367	abstract	Bacteroidota	bacteria	part of	2242	2255	abstract	gut microbiota	microbiome
37074710	expert_10	2696	2698	abstract	MDD	DDF	target	2679	2689	abstract	individuals	human
37074710	expert_10	2730	2743	abstract	gut microbiome	microbiome	is linked to	2822	2824	abstract	MDD	DDF
37074710	expert_10	2822	2824	abstract	MDD	DDF	target	2805	2815	abstract	individuals	human


36093178	expert_10	53	76	title	oral and gut microbiotas	microbiome	located in	81	100	title	Alzheimer's patients	human
36093178	expert_10	19	41	abstract	oral or gut microbiotas	microbiome	located in	65	72	abstract	patients	human
36093178	expert_10	79	118	abstract	subjective and mild cognitive impairment	DDF	target	65	72	abstract	patients	human
36093178	expert_10	123	133	abstract	AD dementia	DDF	target	65	72	abstract	patients	human
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	826	835	abstract	Firmicutes	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	841	852	abstract	Fusobacteria	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	913	933	abstract	Proteobacteria phylum	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	990	999	abstract	Firmicutes	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	1005	1023	abstract	Bacteroidetes phyla	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	1079	1092	abstract	Proteobacteria	bacteria
36093178	expert_10	730	749	abstract	cognition impairment	DDF	change abundance	1095	1109	abstract	Verrucomicrobia	bacteria
36093178	expert_10	1735	1745	abstract	amino acids	chemical	impact	1693	1708	abstract	fecal microbiota	microbiome
36093178	expert_10	1770	1777	abstract	vitamins	dietary supplement	impact	1693	1708	abstract	fecal microbiota	microbiome
36093178	expert_10	1985	1991	abstract	mild AD	DDF	change abundance	1926	1948	abstract	oral and gut microbiota	microbiome
36093178	expert_10	2005	2015	abstract	moderate AD	DDF	change abundance	1926	1948	abstract	oral and gut microbiota	microbiome
36093178	expert_10	2082	2106	abstract	oral and fecal microbiota	microbiome	located in	2111	2118	abstract	patients	human
36093178	expert_10	2261	2262	abstract	AD	DDF	change abundance	2185	2208	abstract	oral and gut microbiotas	microbiome


35328673	expert_10	31	48	title	Multiple Sclerosis	DDF	affect	117	128	title	Inflammation	DDF
35328673	expert_10	31	48	title	Multiple Sclerosis	DDF	affect	147	160	title	Mood Disorders	DDF
35328673	expert_10	967	984	abstract	Multiple Sclerosis	DDF	affect	1035	1054	abstract	depressive pathology	DDF


40258729	expert_10	0	16	abstract	Alzheimer disease	DDF	change abundance	68	81	abstract	gut microbiome	microbiome
40258729	expert_10	19	20	abstract	AD	DDF	change abundance	68	81	abstract	gut microbiome	microbiome
40258729	expert_10	243	275	abstract	increased intestinal permeability	DDF	affect	389	413	abstract	neurodegenerative changes	DDF
40258729	expert_10	279	287	abstract	leaky gut	DDF	affect	389	413	abstract	neurodegenerative changes	DDF
40258729	expert_10	292	312	abstract	systemic inflammation	DDF	affect	389	413	abstract	neurodegenerative changes	DDF
40258729	expert_10	319	334	abstract	oxidative stress	DDF	affect	389	413	abstract	neurodegenerative changes	DDF
40258729	expert_10	1640	1641	abstract	AD	DDF	change abundance	1585	1606	abstract	Hafnia-Obesumbacterium	bacteria
40258729	expert_10	1640	1641	abstract	AD	DDF	change abundance	1612	1618	abstract	Dickeya	bacteria


35833267	expert_10	0	9	title	MiR-483-3p	chemical	interact	54	57	title	XPO1	chemical
35833267	expert_10	62	80	title	Alzheimer's disease	DDF	interact	0	9	title	MiR-483-3p	chemical
35833267	expert_10	0	18	abstract	Alzheimer's disease	DDF	is a	43	50	abstract	dementia	DDF
35833267	expert_10	21	22	abstract	AD	DDF	is a	43	50	abstract	dementia	DDF
35833267	expert_10	539	550	abstract	homocysteine	chemical	administered	500	518	abstract	Sprague-Dawley rats	animal
35833267	expert_10	553	555	abstract	Hcy	chemical	administered	500	518	abstract	Sprague-Dawley rats	animal
35833267	expert_10	881	892	abstract	Homocysteine	chemical	administered	970	973	abstract	rats	animal
35833267	expert_10	928	965	abstract	learning, cognitive and memory defects	DDF	target	970	973	abstract	rats	animal
35833267	expert_10	1051	1060	abstract	miR-483-3p	chemical	influence	1073	1086	abstract	cell apoptosis	DDF
35833267	expert_10	1051	1060	abstract	miR-483-3p	chemical	influence	1092	1135	abstract	impairments of learning and memory abilities	DDF
35833267	expert_10	1171	1180	abstract	miR-483-3p	chemical	change expression	1251	1253	abstract	APP	gene
35833267	expert_10	1171	1180	abstract	miR-483-3p	chemical	change expression	1256	1260	abstract	BACE1	gene
35833267	expert_10	1171	1180	abstract	miR-483-3p	chemical	interact	1267	1272	abstract	Aβ1-42	chemical
35833267	expert_10	1267	1272	abstract	Aβ1-42	chemical	located in	1278	1287	abstract	PC12 cells	anatomical location
35833267	expert_10	1359	1362	abstract	XPO1	chemical	located in	1388	1402	abstract	rat hippocampus	anatomical location
35833267	expert_10	1595	1604	abstract	miR-483-3p	chemical	influence	1617	1637	abstract	neural cell apoptosis	DDF
35833267	expert_10	1595	1604	abstract	miR-483-3p	chemical	influence	1643	1686	abstract	impairments of learning and memory abilities	DDF
35833267	expert_10	1595	1604	abstract	miR-483-3p	chemical	interact	1701	1704	abstract	XPO1	chemical


40501283	expert_10	0	22	abstract	Short chain fatty acids	chemical	produced by	52	63	abstract	gut microbes	microbiome
40501283	expert_10	25	29	abstract	SCFAs	chemical	produced by	52	63	abstract	gut microbes	microbiome
40501283	expert_10	189	208	abstract	cognitive impairment	DDF	target	169	182	abstract	28 individuals	human
40501283	expert_10	217	218	abstract	AD	DDF	affect	189	208	abstract	cognitive impairment	DDF
40501283	expert_10	348	354	abstract	acetate	chemical	located in	403	404	abstract	CU	human
40501283	expert_10	348	354	abstract	acetate	chemical	located in	410	415	abstract	CI-NAD	human
40501283	expert_10	360	367	abstract	valerate	chemical	located in	403	404	abstract	CU	human
40501283	expert_10	360	367	abstract	valerate	chemical	located in	410	415	abstract	CI-NAD	human


33829410	expert_10	9	26	title	Clostridia Strains	bacteria	part of	37	52	title	Human Microbiota	microbiome
33829410	expert_10	9	26	title	Clostridia Strains	bacteria	influence	94	134	title	Experimental Autoimmune Encephalomyelitis	DDF
33829410	expert_10	76	83	title	Butyrate	chemical	influence	94	134	title	Experimental Autoimmune Encephalomyelitis	DDF
33829410	expert_10	114	126	abstract	gut dysbiosis	DDF	target	26	57	abstract	multiple sclerosis (MS) patients	human
33829410	expert_10	114	126	abstract	gut dysbiosis	DDF	change abundance	168	188	abstract	Clostridia cluster IV	bacteria
33829410	expert_10	114	126	abstract	gut dysbiosis	DDF	change abundance	194	197	abstract	XIVa	bacteria
33829410	expert_10	315	353	abstract	human gut-derived 17 Clostridia strains	bacteria	influence	544	556	abstract	demyelination	DDF
33829410	expert_10	315	353	abstract	human gut-derived 17 Clostridia strains	bacteria	influence	562	581	abstract	astrocyte reactivity	DDF
33829410	expert_10	315	353	abstract	human gut-derived 17 Clostridia strains	bacteria	influence	614	633	abstract	microglia reactivity	DDF
33829410	expert_10	315	353	abstract	human gut-derived 17 Clostridia strains	bacteria	influence	635	658	abstract	infiltrating macrophages	DDF
33829410	expert_10	315	353	abstract	human gut-derived 17 Clostridia strains	bacteria	influence	664	676	abstract	axonal damage	DDF
33829410	expert_10	664	676	abstract	axonal damage	DDF	strike	685	706	abstract	central nervous system	anatomical location
33829410	expert_10	664	676	abstract	axonal damage	DDF	strike	709	711	abstract	CNS	anatomical location
33829410	expert_10	887	901	abstract	interferon beta	chemical	located in	910	918	abstract	periphery	anatomical location
33829410	expert_10	1032	1086	abstract	immunomodulatory short-chain fatty acid (SCFA) butyrate	chemical	located in	965	987	abstract	Clostridia-treated mice	animal


34790112	expert_10	0	19	title	Vitamin A Deficiency	DDF	affect	33	56	title	Gut Microbiota Dysbiosis	DDF
34790112	expert_10	0	19	title	Vitamin A Deficiency	DDF	affect	62	79	title	Cognitive Deficits	DDF
34790112	expert_10	33	56	title	Gut Microbiota Dysbiosis	DDF	target	84	137	title	Amyloid Precursor Protein/Presenilin 1 Transgenic Mice	animal
34790112	expert_10	62	79	title	Cognitive Deficits	DDF	target	84	137	title	Amyloid Precursor Protein/Presenilin 1 Transgenic Mice	animal
34790112	expert_10	0	19	abstract	Vitamin A deficiency	DDF	affect	74	92	abstract	Alzheimer's disease	DDF
34790112	expert_10	0	19	abstract	Vitamin A deficiency	DDF	affect	95	96	abstract	AD	DDF
34790112	expert_10	22	24	abstract	VAD	DDF	affect	74	92	abstract	Alzheimer's disease	DDF
34790112	expert_10	22	24	abstract	VAD	DDF	affect	95	96	abstract	AD	DDF
34790112	expert_10	141	143	abstract	VAD	DDF	affect	156	175	abstract	cognitive impairment	DDF
34790112	expert_10	854	856	abstract	VAD	DDF	affect	873	911	abstract	behavioral learning and memory deficits	DDF
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1007	1038	abstract	vitamin A (VA)-related receptors	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1044	1061	abstract	VA-related enzymes	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1088	1105	abstract	amyloid-β peptides	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1108	1111	abstract	Aβ40	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1117	1120	abstract	Aβ42	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1175	1205	abstract	beta-site APP-cleaving enzyme 1	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1208	1212	abstract	BACE1	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1219	1236	abstract	phosphorylated Tau	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1288	1320	abstract	brain-derived neurotrophic factor	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1323	1326	abstract	BDNF	chemical
34790112	expert_10	854	856	abstract	VAD	DDF	interact	1333	1368	abstract	γ-aminobutyric acid (GABA) receptors	chemical
34790112	expert_10	1007	1038	abstract	vitamin A (VA)-related receptors	chemical	located in	1070	1075	abstract	cortex	anatomical location
34790112	expert_10	1044	1061	abstract	VA-related enzymes	chemical	located in	1070	1075	abstract	cortex	anatomical location
34790112	expert_10	1088	1105	abstract	amyloid-β peptides	chemical	located in	1130	1134	abstract	brain	anatomical location
34790112	expert_10	1088	1105	abstract	amyloid-β peptides	chemical	located in	1140	1142	abstract	gut	anatomical location
34790112	expert_10	1108	1111	abstract	Aβ40	chemical	located in	1130	1134	abstract	brain	anatomical location
34790112	expert_10	1108	1111	abstract	Aβ40	chemical	located in	1140	1142	abstract	gut	anatomical location
34790112	expert_10	1117	1120	abstract	Aβ42	chemical	located in	1130	1134	abstract	brain	anatomical location
34790112	expert_10	1117	1120	abstract	Aβ42	chemical	located in	1140	1142	abstract	gut	anatomical location
34790112	expert_10	1175	1205	abstract	beta-site APP-cleaving enzyme 1	chemical	located in	1245	1250	abstract	cortex	anatomical location
34790112	expert_10	1208	1212	abstract	BACE1	chemical	located in	1245	1250	abstract	cortex	anatomical location
34790112	expert_10	1219	1236	abstract	phosphorylated Tau	chemical	located in	1245	1250	abstract	cortex	anatomical location
34790112	expert_10	1288	1320	abstract	brain-derived neurotrophic factor	chemical	located in	1377	1382	abstract	cortex	anatomical location
34790112	expert_10	1323	1326	abstract	BDNF	chemical	located in	1377	1382	abstract	cortex	anatomical location
34790112	expert_10	1333	1368	abstract	γ-aminobutyric acid (GABA) receptors	chemical	located in	1377	1382	abstract	cortex	anatomical location
34790112	expert_10	1398	1400	abstract	VAD	DDF	change abundance	1514	1526	abstract	Lactobacillus	bacteria
34790112	expert_10	1398	1400	abstract	VAD	DDF	interact	1798	1811	abstract	GABA receptors	chemical
34790112	expert_10	1398	1400	abstract	VAD	DDF	interact	1831	1835	abstract	liver	chemical
34790112	expert_10	1398	1400	abstract	VAD	DDF	interact	1841	1853	abstract	serum retinol	chemical
34790112	expert_10	1915	1917	abstract	VAD	DDF	affect	1935	1947	abstract	morphological	DDF
34790112	expert_10	1915	1917	abstract	VAD	DDF	affect	1950	1966	abstract	histopathological	DDF
34790112	expert_10	1915	1917	abstract	VAD	DDF	affect	1969	1988	abstract	molecular biological	DDF
34790112	expert_10	1915	1917	abstract	VAD	DDF	affect	1991	2005	abstract	microbiological	DDF
34790112	expert_10	1915	1917	abstract	VAD	DDF	affect	2012	2032	abstract	behavioral impairment	DDF
34790112	expert_10	1935	1947	abstract	morphological	DDF	target	2041	2063	abstract	APP/PS1 transgenic mice	animal
34790112	expert_10	1950	1966	abstract	histopathological	DDF	target	2041	2063	abstract	APP/PS1 transgenic mice	animal
34790112	expert_10	1969	1988	abstract	molecular biological	DDF	target	2041	2063	abstract	APP/PS1 transgenic mice	animal
34790112	expert_10	1991	2005	abstract	microbiological	DDF	target	2041	2063	abstract	APP/PS1 transgenic mice	animal
34790112	expert_10	2012	2032	abstract	behavioral impairment	DDF	target	2041	2063	abstract	APP/PS1 transgenic mice	animal


38638559	expert_10	0	13	abstract	Gut microbiota	microbiome	is linked to	89	106	abstract	multiple sclerosis	DDF
38638559	expert_10	0	13	abstract	Gut microbiota	microbiome	is linked to	109	110	abstract	MS	DDF
38638559	expert_10	165	178	abstract	gut microbiota	microbiome	located in	183	193	abstract	people with	human
38638559	expert_10	165	178	abstract	gut microbiota	microbiome	located in	199	202	abstract	PwMS	human
38638559	expert_10	463	495	abstract	immunoglobulin Y (IgY) supplement	dietary supplement	impact	1036	1060	abstract	Bifidobacterium angulatum	bacteria
38638559	expert_10	463	495	abstract	immunoglobulin Y (IgY) supplement	dietary supplement	impact	1087	1098	abstract	Oscillospira	bacteria
38638559	expert_10	768	787	abstract	Prevotella stercorea	bacteria	located in	731	738	abstract	MS group	human
38638559	expert_10	814	841	abstract	Faecalibacterium prausnitzii	bacteria	located in	731	738	abstract	MS group	human
38638559	expert_10	886	887	abstract	MS	DDF	target	869	879	abstract	individuals	human
38638559	expert_10	886	887	abstract	MS	DDF	change abundance	913	927	abstract	Lachnospiraceae	bacteria
38638559	expert_10	886	887	abstract	MS	DDF	change abundance	940	952	abstract	Streptococcus	bacteria
38638559	expert_10	1036	1060	abstract	Bifidobacterium angulatum	bacteria	located in	1108	1118	abstract	individuals	human
38638559	expert_10	1125	1126	abstract	MS	DDF	target	1108	1118	abstract	individuals	human
38638559	expert_10	1299	1326	abstract	immunoglobulin Y supplements	dietary supplement	influence	1346	1381	abstract	alterations in microbial composition	DDF
38638559	expert_10	1299	1326	abstract	immunoglobulin Y supplements	dietary supplement	impact	1428	1447	abstract	healthier microbiome	microbiome


37175797	expert_10	0	5	abstract	Stroke	DDF	affect	42	61	abstract	cognitive impairment	DDF
37175797	expert_10	0	5	abstract	Stroke	DDF	affect	67	74	abstract	dementia	DDF
37175797	expert_10	77	93	abstract	Vascular dementia	DDF	is a	104	123	abstract	cognitive impairment	DDF
37175797	expert_10	96	98	abstract	VaD	DDF	is a	104	123	abstract	cognitive impairment	DDF
37175797	expert_10	137	142	abstract	stroke	DDF	affect	104	123	abstract	cognitive impairment	DDF


35076339	expert_10	25	42	title	Forsythiae fructus	dietary supplement	influence	95	109	title	memory deficits	DDF
35076339	expert_10	55	67	title	Cassiae semen	dietary supplement	influence	95	109	title	memory deficits	DDF
35076339	expert_10	247	264	abstract	Forsythiae Fructus	dietary supplement	administered	210	238	abstract	Alzheimer's disease (AD) rats	animal
35076339	expert_10	271	272	abstract	FF	dietary supplement	administered	210	238	abstract	Alzheimer's disease (AD) rats	animal
35076339	expert_10	282	294	abstract	Cassiae Semen	dietary supplement	administered	210	238	abstract	Alzheimer's disease (AD) rats	animal
35076339	expert_10	316	317	abstract	CS	dietary supplement	administered	210	238	abstract	Alzheimer's disease (AD) rats	animal
35076339	expert_10	442	468	abstract	amyloid-β<sub>(25-35)</sub>	chemical	administered	388	411	abstract	Sprague-Dawley male rats	animal
35076339	expert_10	528	554	abstract	amyloid-β<sub>(35-25)</sub>	chemical	administered	505	508	abstract	rats	animal
35076339	expert_10	632	645	abstract	high-fat diets	food	administered	611	614	abstract	rats	animal
35076339	expert_10	1349	1350	abstract	AD	DDF	change abundance	1382	1394	abstract	Bacteroidales	bacteria
35076339	expert_10	1349	1350	abstract	AD	DDF	change abundance	1416	1430	abstract	Lactobacillales	bacteria
35076339	expert_10	1349	1350	abstract	AD	DDF	change abundance	1462	1474	abstract	Clostridiales	bacteria
35076339	expert_10	1591	1592	abstract	FF	dietary supplement	influence	1603	1617	abstract	memory deficits	DDF
35076339	expert_10	1704	1705	abstract	FF	dietary supplement	influence	1715	1716	abstract	AD	DDF


39402637	expert_10	9	21	title	Aβ aggregates	chemical	part of	26	30	title	feces	chemical
39402637	expert_10	95	116	abstract	aggregated Tau species	chemical	part of	57	79	abstract	neurofibrillary tangles	chemical
39402637	expert_10	149	167	abstract	Alzheimer's disease	DDF	interact	30	38	abstract	amyloid β	chemical
39402637	expert_10	149	167	abstract	Alzheimer's disease	DDF	interact	41	42	abstract	Aβ	chemical
39402637	expert_10	149	167	abstract	Alzheimer's disease	DDF	interact	57	79	abstract	neurofibrillary tangles	chemical
39402637	expert_10	170	171	abstract	AD	DDF	interact	30	38	abstract	amyloid β	chemical
39402637	expert_10	170	171	abstract	AD	DDF	interact	41	42	abstract	Aβ	chemical
39402637	expert_10	170	171	abstract	AD	DDF	interact	57	79	abstract	neurofibrillary tangles	chemical
39402637	expert_10	410	436	abstract	Aβ aggregate concentrations	chemical	part of	441	445	abstract	feces	chemical
39402637	expert_10	441	445	abstract	feces	chemical	located in	455	465	abstract	AD patients	human
39402637	expert_10	441	445	abstract	feces	chemical	located in	471	489	abstract	31 healthy controls	human
39402637	expert_10	441	445	abstract	feces	chemical	located in	492	493	abstract	HC	human
39402637	expert_10	497	509	abstract	Aβ aggregates	chemical	part of	530	540	abstract	human feces	chemical
39402637	expert_10	530	540	abstract	human feces	chemical	located in	584	594	abstract	AD patients	human
39402637	expert_10	738	739	abstract	AD	DDF	interact	657	675	abstract	fecal Aβ aggregates	chemical
39402637	expert_10	750	782	abstract	digestion-resistant Aβ aggregates	chemical	part of	787	791	abstract	feces	chemical


35272549	expert_10	15	37	abstract	Akkermansia muciniphila	bacteria	part of	91	111	abstract	intestinal microbiota	microbiome
35272549	expert_10	174	180	abstract	obesity	DDF	is a	146	163	abstract	metabolic diseases	DDF
35272549	expert_10	186	193	abstract	diabetes	DDF	is a	146	163	abstract	metabolic diseases	DDF
35272549	expert_10	924	946	abstract	short-chain fatty acids	chemical	part of	903	913	abstract	metabolites	chemical
35272549	expert_10	949	959	abstract	amino acids	chemical	part of	903	913	abstract	metabolites	chemical
35272549	expert_10	966	987	abstract	amino acid derivatives	chemical	part of	903	913	abstract	metabolites	chemical
35272549	expert_10	1117	1135	abstract	Alzheimer's disease	DDF	is a	1079	1104	abstract	neuropsychiatric disorders	DDF
35272549	expert_10	1141	1157	abstract	cognitive deficit	DDF	is a	1079	1104	abstract	neuropsychiatric disorders	DDF
35272549	expert_10	1160	1188	abstract	amyotrophic lateral sclerosis	DDF	is a	1079	1104	abstract	neuropsychiatric disorders	DDF
35272549	expert_10	1191	1209	abstract	Parkinson's disease	DDF	is a	1079	1104	abstract	neuropsychiatric disorders	DDF
35272549	expert_10	1216	1233	abstract	multiple sclerosis	DDF	is a	1079	1104	abstract	neuropsychiatric disorders	DDF


39346576	expert_10	0	26	title	Inflammatory Manifestations	DDF	affect	44	56	title	Gut Dysbiosis	DDF
39346576	expert_10	44	56	title	Gut Dysbiosis	DDF	affect	61	79	title	Alzheimer's Disease	DDF
39346576	expert_10	37	50	abstract	gut microbiome	microbiome	is linked to	119	137	abstract	Alzheimer's disease	DDF
39346576	expert_10	37	50	abstract	gut microbiome	microbiome	is linked to	140	141	abstract	AD	DDF
39346576	expert_10	178	192	abstract	gut microbiomes	microbiome	located in	197	207	abstract	AD patients	human
39346576	expert_10	835	848	abstract	gut microbiome	microbiome	is linked to	796	797	abstract	AD	DDF
39346576	expert_10	987	995	abstract	dysbiosis	DDF	change abundance	1070	1084	abstract	Bifidobacterium	bacteria
39346576	expert_10	987	995	abstract	dysbiosis	DDF	change abundance	1107	1114	abstract	B. breve	bacteria
39346576	expert_10	1004	1017	abstract	gut microbiota	microbiome	is linked to	987	995	abstract	dysbiosis	DDF
39346576	expert_10	1135	1181	abstract	AD patients' altered gut microbiota composition	DDF	change abundance	1225	1238	abstract	Pseudomonadota	bacteria
39346576	expert_10	1135	1181	abstract	AD patients' altered gut microbiota composition	DDF	change abundance	1248	1262	abstract	Phyllobacterium	bacteria
39346576	expert_10	1135	1181	abstract	AD patients' altered gut microbiota composition	DDF	change abundance	1272	1292	abstract	inflammatory bacteria	bacteria
